Value,Id
33.20165543555729,328
22.37519114070688,329
27.801049695985903,330
21.046503339082875,331
31.523253458612352,332
23.316575399876687,333
32.082408321422925,334
25.415650353341242,335
24.814705019097122,336
23.979511291774088,337
26.171608322281493,338
26.20640905950235,339
19.463244399815103,340
28.062079921772277,341
26.860993361026786,342
21.84800787796484,343
31.96777066452191,344
25.425702830272876,345
31.6901076826544,346
33.45392276054473,347
30.979443555952475,348
30.598572361488706,349
30.118707547924437,350
29.99213147334139,351
30.517634840410686,352
27.628550448178988,353
28.11827419755349,354
30.417405112192963,355
37.741326518200964,356
25.236498403902143,357
33.458352141255084,358
23.388631409781862,359
35.89433200191721,360
27.594393664771992,361
33.333952444837244,362
33.618637153798105,363
30.968431451076576,364
28.6923568212284,365
36.508022031083215,366
19.406035040979724,367
40.055594308187544,368
33.90871549540977,369
28.641144785500316,370
27.942644103024847,371
28.059096016915912,372
28.31208094427121,373
24.943609363716266,374
26.25043454311628,375
31.67628367428042,376
29.362475561078227,377
25.422016438325663,378
23.440895128429133,379
19.732619316199454,380
22.472313851467206,381
28.3191254793784,382
26.30216646847131,383
32.38317321019494,384
23.320405828973836,385
26.312569656286204,386
24.47757803370102,387
40.067691194715096,388
31.675274153647802,389
27.551205951756803,390
36.274687106990854,391
23.053568027021527,392
22.757582819036948,393
31.27286992418455,394
30.660816120961265,395
33.452193136584214,396
35.12614828895062,397
29.0042109295293,398
24.272861670722182,399
22.192566919964325,400
21.411904724327865,401
31.350399055302237,402
28.143686689777304,403
30.059073132028757,404
29.052767469266197,405
33.22346373705584,406
24.59845584977856,407
28.242370013670968,408
34.78235996486183,409
43.65133448817372,410
27.140885143122702,411
22.65615466558281,412
23.905792661257298,413
20.614470520003998,414
29.646483352301658,415
27.617737270095887,416
28.257064832405504,417
21.515198169314665,418
31.009662924231503,419
33.7272333231272,420
23.860319142199486,421
27.478244715076148,422
21.964473056587195,423
34.359513891278944,424
29.07870175187361,425
24.80778669419179,426
42.88230638067127,427
27.010072245071008,428
30.34129577473262,429
23.018238687477112,430
31.367821392371546,431
23.8502261652591,432
34.26388042177259,433
34.95609210085534,434
28.086878646379756,435
37.07211208562053,436
34.268576681091886,437
20.552871212320575,438
22.19703106070667,439
32.14635704760539,440
24.95693262848322,441
27.401282217286678,442
36.94353572279208,443
27.049172249766983,444
25.331485822261804,445
34.13472991620223,446
29.56484377986385,447
21.85941543165101,448
28.630883698788477,449
27.993308704935643,450
26.12303438951932,451
30.841636559012898,452
26.708725861766496,453
39.31371755073412,454
31.048939504538193,455
23.18138723314788,456
29.50204059425988,457
25.826112752632653,458
29.529188287347512,459
35.22350395154307,460
38.43775414195985,461
24.23921213996828,462
30.444598231114075,463
25.893380917684187,464
30.218946530599933,465
46.17550511067726,466
30.087563053137835,467
26.817056214218983,468
22.737524790963302,469
23.702025029574553,470
26.58421733309494,471
25.79867014357925,472
23.782545922805266,473
26.502182159494403,474
38.16287306412681,475
43.75431414114934,476
33.09459879022263,477
26.26076341063551,478
18.30473385626844,479
30.222990042558312,480
28.22242240791296,481
23.313186787321563,482
20.70803327156471,483
22.126029606695504,484
23.289745697637432,485
29.13178542848695,486
30.460025427529573,487
23.616520795794802,488
25.317090493704654,489
27.009615749244894,490
28.25167809594984,491
26.253623337879358,492
27.583723699831168,493
30.172635318639283,494
28.578976419021497,495
23.65943200443945,496
39.4209044977031,497
35.04352846036511,498
27.582686176666122,499
36.384015566506044,500
30.024434370545183,501
31.45520202865879,502
27.446429494556057,503
33.2691867617624,504
26.053544238049106,505
32.013191872882395,506
32.29610601990817,507
32.59730492943177,508
41.98181903774047,509
24.195269159650863,510
23.172545550843093,511
28.80731676164342,512
30.0433426211379,513
31.963101024391246,514
26.11209901427641,515
28.528072177353966,516
25.869156749693975,517
29.990123167347992,518
28.55580131383534,519
26.45780243071729,520
24.993121220030154,521
28.18370332750658,522
34.89198052091046,523
31.656351329025057,524
22.424218578910654,525
36.77653945463598,526
28.730556735285962,527
28.15226945318125,528
22.095835864846535,529
23.204883170228932,530
30.108666214624616,531
41.72876216559993,532
37.589915664249254,533
23.744023795941196,534
25.716222098187135,535
26.615624576867297,536
31.95900778577608,537
24.678211393682062,538
34.804003896946135,539
33.09869288290903,540
27.898896462646928,541
35.445388121410836,542
27.876003906287277,543
25.88809342319512,544
24.515299630822067,545
37.74213030208665,546
33.17970592199076,547
29.728393806683588,548
29.653034121056457,549
41.87928332994812,550
27.084712276185435,551
29.019456455738624,552
23.71387550516087,553
21.964312751478616,554
23.21896270857878,555
23.45561208215804,556
21.52651552650463,557
24.397065968660613,558
33.45447615227674,559
37.64363236476268,560
27.492135502705686,561
27.148487423472858,562
39.97356697508964,563
32.155412117014464,564
23.41278625600878,565
33.72404607446462,566
19.734502624997745,567
35.589373769189685,568
32.012844354653154,569
28.196575738474937,570
22.21254568152511,571
28.301572065829767,572
33.83724814931862,573
18.923943410029246,574
23.384859495061583,575
28.90979252384411,576
32.77126167729033,577
31.93386428623778,578
33.59677181886608,579
23.44768149402773,580
21.059839699471606,581
36.349088103210065,582
26.223522687756358,583
25.63163416242007,584
36.07244486918795,585
30.545685453755457,586
26.631484166019224,587
27.473927583183695,588
32.39475495511259,589
19.127220159143175,590
26.449864939112842,591
36.97961229578945,592
35.2464686007056,593
33.166783117023144,594
27.393745207664967,595
27.927666630659246,596
28.57781171402952,597
33.2170964512672,598
22.223712158107432,599
38.826780255308535,600
29.831908257532767,601
25.88740195405987,602
23.26884983996176,603
34.1842237989166,604
23.74343188697042,605
27.61014705382099,606
29.21179492468348,607
32.974197008849195,608
28.55947252085868,609
25.402009089609475,610
22.129802668254918,611
26.44873634872401,612
35.958512197765934,613
26.747045064122347,614
27.438873830555664,615
28.70088689136031,616
29.806591867866846,617
30.78150581423618,618
25.591093723913573,619
27.133872092731778,620
27.956554607569153,621
28.81189981427662,622
26.735433609184874,623
25.249736424738273,624
20.964987526758364,625
27.505039306996856,626
26.06916167789791,627
28.555981263842835,628
26.730132266242016,629
25.71210779987475,630
33.757062891962434,631
26.952474275279705,632
27.56595617652302,633
37.92263983000124,634
28.2642034129319,635
27.27928582792019,636
28.42525311499846,637
28.261940681470982,638
34.6814602140087,639
30.99912859949486,640
33.921511108054226,641
34.21048347447924,642
22.83209534831898,643
24.623861784330572,644
25.00381851075258,645
33.2005545368052,646
40.78984762686558,647
22.764324369245674,648
28.698421478404477,649
23.277909882657273,650
28.3619457897379,651
24.871183909869533,652
24.685279734848717,653
34.781330517812734,654
25.904517307834016,655
28.90298289345933,656
26.53137270255133,657
31.36690282136409,658
29.849666867206256,659
26.0673079851286,660
24.554622429689317,661
21.11952499051305,662
30.378645728383287,663
23.58781083340491,664
36.7115743976496,665
26.48592761124852,666
28.176810651065658,667
26.90456729168124,668
20.826660810626823,669
23.460653767100855,670
21.466908065156133,671
31.962978515770775,672
23.052015414187714,673
25.111779077331644,674
29.83640239806525,675
25.210616734991838,676
25.06795506702074,677
24.937761440242028,678
26.07412604286906,679
31.83588053117188,680
31.44086368931045,681
23.90334895321435,682
29.982933952250168,683
26.607319213933234,684
28.508833727689225,685
25.41788090274419,686
33.33702095575454,687
20.07237702433484,688
29.139032673449154,689
32.362291684360855,690
33.60546157826195,691
21.88544007565853,692
36.74695150051338,693
37.40377760278231,694
28.456895722945536,695
28.541999601654602,696
30.218808264829736,697
30.37511784718197,698
34.297442927662736,699
25.05702620333307,700
37.004776250508186,701
22.019239373912356,702
28.052917715572676,703
29.510787943966662,704
23.624891404168608,705
28.448601394804307,706
27.414048775677347,707
22.170387938554047,708
28.037104731025615,709
24.03245310659362,710
33.90896889371966,711
23.074413595923303,712
24.573906847675666,713
30.290227485268428,714
32.85947377220745,715
34.53195836624727,716
29.799226081362175,717
22.74008907705281,718
28.617455670640513,719
19.00593570158184,720
24.75265881316774,721
28.891429701859465,722
39.702502737505505,723
27.639820471808353,724
36.08766246148448,725
47.07774291957493,726
38.94739668627503,727
28.40205827252332,728
31.311610733452312,729
31.044557215204787,730
27.10999495994271,731
29.92814019616479,732
26.340448428483562,733
32.169543392912786,734
28.62029580770812,735
27.436119593666383,736
35.46108418141454,737
23.9368280221817,738
35.0298627344599,739
36.111089666227336,740
26.698259814091625,741
29.834085413602455,742
32.72133636994111,743
28.64965510590118,744
21.305528959845724,745
39.239462499891516,746
39.63013154350512,747
30.51007048681961,748
34.19427299044973,749
27.58069019731493,750
32.724863619545026,751
21.055797252762073,752
38.09157753900732,753
24.35051798992392,754
27.34460483575408,755
33.987159145635154,756
32.10023716097791,757
25.88409778516255,758
24.740298303616527,759
27.088238992521003,760
25.460982613508975,761
25.83894972232396,762
34.37729321701841,763
23.2077078283666,764
23.975485573719226,765
20.569214213011293,766
31.338173788126717,767
27.447787767150515,768
28.444913760379123,769
26.957466375175258,770
19.67994177103251,771
23.57322945806162,772
28.2530680807137,773
32.915344465369664,774
25.046483578877794,775
32.78371594019931,776
27.40783299744828,777
30.402200803372512,778
47.00722535073639,779
26.45036781622219,780
32.64490047944318,781
27.644055475568862,782
29.704796139411375,783
29.618005878110395,784
22.976328004041445,785
34.00973548618051,786
34.1670741713741,787
28.9765097098959,788
34.273679628321496,789
20.19653252119547,790
23.538943596257432,791
31.0751073359529,792
34.0044264489502,793
31.971733351916168,794
34.79828048714493,795
34.260848332874275,796
26.47776136225946,797
29.443969017583004,798
19.859886835338205,799
19.041041927335485,800
21.36654001230808,801
33.0336074097061,802
19.744361709674113,803
26.182834660093846,804
40.32479560143801,805
27.646329322535216,806
23.565322116266444,807
29.064467321265997,808
39.29707081680069,809
29.62356874527516,810
33.98110499181322,811
36.219025404226485,812
30.45675612678054,813
28.8700019275512,814
32.47269989972638,815
37.267070322667294,816
19.899419528667075,817
27.053748736857365,818
22.237221699017695,819
31.378069080890736,820
29.497129564501,821
29.807945830222017,822
25.5957724975269,823
25.650596298544723,824
27.948254069317024,825
33.81182196349107,826
19.32238587415461,827
35.92324192762391,828
41.20617632502669,829
42.83270617268589,830
21.388367777795995,831
24.180551430642556,832
28.072708349313913,833
31.136674274877212,834
27.642051709507168,835
27.61851251703586,836
19.191323770692463,837
33.54122906711233,838
18.464135647147756,839
27.34537119986141,840
29.716473520764644,841
30.113179469556467,842
28.88439034349638,843
27.651301299506766,844
24.78634574122526,845
26.04271453036721,846
28.312852534936212,847
27.07676683565538,848
36.87677152660289,849
31.16612536515382,850
30.502291635671053,851
27.357262718248517,852
27.966876894408436,853
24.773057940949286,854
23.894789665566417,855
24.62007811357445,856
23.57949759535493,857
25.153606033663564,858
26.18886331993222,859
40.80736515447248,860
33.07375888133816,861
25.978117519590207,862
28.304393628186638,863
38.0882733627261,864
32.224249773980134,865
34.37935789312468,866
28.582269676745035,867
23.41326256666323,868
23.45174082938211,869
28.27632403215097,870
28.017310473253296,871
33.8866522774505,872
26.284518844130023,873
29.27101895981668,874
25.185169292422657,875
27.293399372389395,876
30.532511042313335,877
28.352234284697772,878
23.140922488270345,879
25.006578592183157,880
33.009209481650075,881
26.388639940091817,882
29.964742778460327,883
28.095566410563933,884
24.508602966804858,885
33.27634390515552,886
27.371379790247758,887
21.013734848824242,888
26.777620416353997,889
26.125661081563642,890
23.11794804487589,891
27.559276949925188,892
22.211562356707365,893
23.722989964670468,894
32.4805783721024,895
23.17863535863005,896
34.59363831352068,897
18.556878050799348,898
30.73141218708824,899
27.658652067449722,900
26.541072306130136,901
34.02755076241055,902
22.771570389926474,903
30.979363135089827,904
26.391566409265863,905
23.164384069372144,906
29.644255681462194,907
33.04153973407593,908
29.969622566834154,909
36.24487729006459,910
26.718643601483347,911
27.292837705765717,912
36.98662276441009,913
25.50940352504587,914
20.29361915569405,915
28.96211445758467,916
30.11907695521874,917
33.10221422919665,918
43.40053765272625,919
31.652390424273033,920
27.355282775651684,921
26.981958638448816,922
22.276356370677853,923
38.87424834894422,924
28.39023624431397,925
26.16469970394752,926
33.69134128835449,927
35.225810763559814,928
32.68592327322632,929
21.24160353602042,930
30.348687410039215,931
36.23808370788743,932
29.738164054055673,933
30.249831293879545,934
25.745628635338523,935
24.385300812722402,936
22.344587013451427,937
35.42984279522558,938
30.32397815753347,939
26.361169408320844,940
29.135890767518262,941
34.67929928605262,942
24.829416343333552,943
23.636582637183675,944
28.492435900891454,945
31.438647639982424,946
37.79350683338215,947
33.30132215886041,948
35.77719968258696,949
26.118986806011037,950
30.67389265547416,951
28.76913079109049,952
27.07763814054269,953
24.903165399409914,954
27.04951601929161,955
40.58308799437504,956
20.01757588955961,957
38.90051681010667,958
26.29361984426041,959
22.506486958211216,960
30.044558205572827,961
23.096292068826465,962
39.04085424708596,963
28.1534015083919,964
23.062414363621713,965
28.09063664313311,966
35.20978970496549,967
23.18575642724486,968
24.222600494718826,969
20.701160161554462,970
24.16946657633929,971
34.321273324830685,972
30.12749972509383,973
21.03633287872244,974
22.024558556936473,975
24.244417704589996,976
25.990984444907895,977
19.67532263269409,978
22.2021832314582,979
38.55539640210782,980
35.686593533034696,981
23.372912958485202,982
30.398419146532465,983
35.562138820002346,984
23.069667229238938,985
31.594432939395464,986
33.82743824015127,987
28.495228830739485,988
23.33980427387015,989
30.64549859100631,990
30.836857052610775,991
21.87797660188022,992
37.857570991663,993
22.23715966955758,994
31.975818252977362,995
31.16387583070248,996
25.21535160373766,997
27.261601039581763,998
32.44458764772913,999
24.992809789034542,1000
32.56375163823554,1001
33.129475636386495,1002
24.480147383260014,1003
33.07801509900846,1004
31.81048483919194,1005
32.84053932722397,1006
18.691706222604438,1007
27.36769235570613,1008
24.21047295981011,1009
25.25644437234276,1010
18.44046030927297,1011
21.676250237834193,1012
24.86840276934498,1013
22.656972079409957,1014
43.51708334252381,1015
22.48098833282208,1016
30.236503850056454,1017
25.967263939262764,1018
38.173545716003915,1019
27.220996998004424,1020
29.627937583233376,1021
34.792055060020076,1022
38.02325735061239,1023
27.648709074999395,1024
28.18609984862482,1025
31.86157035460049,1026
28.383017864859834,1027
34.692644047729154,1028
34.193194495691024,1029
24.236913460445674,1030
26.93912518400525,1031
33.50005605491308,1032
27.38839320400601,1033
29.800012867212345,1034
36.560249890830136,1035
28.932704892424773,1036
30.903390252743595,1037
24.480274391459545,1038
29.748131248062318,1039
32.77486107890854,1040
31.080459722104116,1041
26.205605787607688,1042
23.32995994519427,1043
34.413265964143854,1044
29.85903080018497,1045
36.37991203178432,1046
21.865441141556037,1047
33.09608163270247,1048
34.93312037363644,1049
26.545015372856305,1050
34.133197781857504,1051
29.496668824366584,1052
23.40752333770306,1053
27.88145229031955,1054
37.899305742774665,1055
32.511931408404,1056
30.972220916058173,1057
38.702261478395755,1058
24.182621335592955,1059
34.83703753013106,1060
32.93790592064263,1061
25.199270375204627,1062
26.573526862218774,1063
24.89900448571217,1064
22.687116275838168,1065
27.677676224082237,1066
27.79302424470728,1067
19.776431825402195,1068
30.140009047944684,1069
26.779607897736916,1070
39.03042572686637,1071
29.43054246970473,1072
28.739737907679697,1073
24.919621549781137,1074
26.8057831472403,1075
25.24739584341297,1076
37.84266899614089,1077
30.409699881982863,1078
23.82346184024424,1079
31.098479848070347,1080
28.391956478177462,1081
26.216340275566004,1082
26.99901601618697,1083
22.801605479471533,1084
26.547818242288095,1085
39.43008407714898,1086
20.62812934040955,1087
26.933138901416154,1088
44.67773202570219,1089
27.19374266791958,1090
25.58399246010388,1091
23.20733846252235,1092
27.456847804102377,1093
18.889940954930296,1094
34.43316545227465,1095
25.34089934284237,1096
34.39843503194121,1097
37.47705650450325,1098
34.7281244918492,1099
30.880236689667594,1100
28.64942580057498,1101
25.401122067224126,1102
26.81010678254938,1103
31.70818098797256,1104
35.66662871722511,1105
24.91792118513381,1106
33.32300024245566,1107
26.64209389096125,1108
23.77156741821221,1109
32.195408719653,1110
30.31485290946329,1111
27.888244329884913,1112
20.14059523951214,1113
24.5012912377695,1114
26.029356881162443,1115
31.122160283995168,1116
30.117715072198806,1117
41.510091419275994,1118
35.4710045102857,1119
31.81300225477508,1120
27.321918806773333,1121
29.77489817705322,1122
25.968260777908654,1123
23.742614892167957,1124
26.237343101632504,1125
34.399596473487904,1126
32.040729213071444,1127
29.868046652978716,1128
25.044610156346387,1129
34.986062566461314,1130
31.230008826923704,1131
26.367166699300416,1132
22.192854806304883,1133
25.66325916270587,1134
23.620645072495176,1135
22.840410480110013,1136
26.51933764765501,1137
31.727340368258705,1138
19.945931680831222,1139
26.63522914840369,1140
26.858301841432404,1141
26.98957102349946,1142
23.602571104390307,1143
26.480740999572713,1144
26.310331066753275,1145
30.79496472254915,1146
35.382914210257496,1147
25.963093630374132,1148
37.26102378911573,1149
25.714323523893764,1150
22.00822167828875,1151
21.855725428979405,1152
42.64495433751485,1153
27.901404872669154,1154
38.21149077821069,1155
29.622508173319563,1156
25.486931831415077,1157
26.961518973605653,1158
21.86761793331194,1159
33.157979490411535,1160
26.63742746506016,1161
23.60322980181612,1162
27.571345960411364,1163
25.222372079094225,1164
26.826692796576697,1165
26.554083771975034,1166
32.34975390378661,1167
31.338392263059397,1168
26.18866445447025,1169
30.75629750745244,1170
18.694924437038004,1171
26.03235769716349,1172
38.52598952170412,1173
29.746245958057454,1174
23.17917006746019,1175
24.192040646729204,1176
20.357496259925874,1177
28.994949751466095,1178
31.5007067794067,1179
28.502784008765246,1180
25.170555795955813,1181
37.88845936866377,1182
33.485550606787825,1183
30.66906796206257,1184
34.590741312145084,1185
32.31830795278276,1186
24.960790082782644,1187
28.29284038968501,1188
19.800185498424973,1189
25.353425429232306,1190
32.61060890923307,1191
22.99606747045942,1192
37.73684721737628,1193
31.599821110730538,1194
30.756224280371324,1195
28.461968722649424,1196
34.216438533389706,1197
29.593777129198063,1198
40.83907167500399,1199
17.462210411711887,1200
35.53343592348661,1201
29.15408485847505,1202
23.400828632756976,1203
29.188882756164457,1204
31.866225586110506,1205
27.261648812028824,1206
23.664259861146917,1207
32.22145650846232,1208
25.41245821752434,1209
20.994345724239842,1210
40.31943028696544,1211
21.711017073585396,1212
30.861528287203562,1213
33.683588733345395,1214
26.22598691831064,1215
28.235560667231795,1216
29.540081181174973,1217
31.004056699408924,1218
24.033843876632474,1219
32.86442107031704,1220
29.520910754284444,1221
35.72719357882909,1222
23.409019941522068,1223
28.435388952202775,1224
29.19300652393994,1225
23.91983378293699,1226
31.62525614079146,1227
34.96907937102844,1228
22.642765740559305,1229
26.97302877431175,1230
29.11516245354652,1231
27.33631662268851,1232
25.46248384152016,1233
34.607485571983574,1234
36.267924836535975,1235
32.20410188171815,1236
30.289712762452904,1237
28.055078389541727,1238
22.409902811767502,1239
38.24869371153309,1240
21.95868278336754,1241
25.711757622025306,1242
27.845676674176346,1243
23.039865099167976,1244
21.324914898574796,1245
27.904722235406854,1246
22.680324979979154,1247
31.67944744038526,1248
20.511632123286496,1249
34.060737540862036,1250
38.94385108960055,1251
24.811536978229594,1252
40.072282219154374,1253
34.826661319958376,1254
33.14761427881885,1255
30.54149412465035,1256
22.76158380352321,1257
31.404059063888578,1258
35.01826503515052,1259
34.56461688676193,1260
26.92605311106369,1261
26.99338456019416,1262
33.85297920500477,1263
27.771540881504478,1264
23.347038048972465,1265
18.846996967362696,1266
21.673024832538772,1267
26.5761623401374,1268
32.604817846643016,1269
28.155397948944582,1270
24.47177982845042,1271
28.96710444921801,1272
34.26512072993598,1273
22.78149590658233,1274
22.311199641548797,1275
33.039108583068916,1276
35.92252298518966,1277
34.93310936032812,1278
32.53629457914907,1279
22.33896443339128,1280
28.885371518513555,1281
33.93728992968567,1282
27.144968511930525,1283
28.443870929904804,1284
24.937201330455284,1285
21.561167111775013,1286
37.501744261918745,1287
27.628099738889347,1288
27.765691890171077,1289
27.16438633112573,1290
28.47541892657748,1291
27.120527890615186,1292
23.712466929481067,1293
22.417493765063504,1294
23.271534967777974,1295
35.5112361817278,1296
36.50838950624377,1297
21.73756484352104,1298
39.07628230325324,1299
25.366810110578733,1300
30.329155476785218,1301
28.76047549141915,1302
28.405397702449953,1303
25.12134269118314,1304
36.69593037981238,1305
36.13919373928414,1306
31.956575176416546,1307
24.077769816445645,1308
32.699565077541635,1309
26.03532308475903,1310
24.470724859107474,1311
27.393971095354264,1312
43.58989903014843,1313
19.032534410768633,1314
39.87062346085564,1315
33.66753399970446,1316
26.27066386959687,1317
27.042153714275983,1318
22.925282409722325,1319
28.4269846497092,1320
21.873071123704506,1321
30.712679304679416,1322
30.654066906881127,1323
29.918009060661753,1324
24.815844751307573,1325
35.05303271787208,1326
32.74353997295766,1327
34.74612196351274,1328
22.61442526336137,1329
31.59645529606022,1330
30.551225587836253,1331
33.6164515118455,1332
32.03092597778046,1333
30.874487321870166,1334
26.684341921320257,1335
29.923664284988288,1336
27.976296005812372,1337
27.59953786251052,1338
27.10045622280828,1339
29.77528544013019,1340
26.534695349174918,1341
26.22431629891849,1342
24.240518755513982,1343
25.957166882791938,1344
28.821977659258092,1345
22.968906655450517,1346
29.585710404391122,1347
37.140820893813014,1348
23.28047665194944,1349
21.101247852376293,1350
29.41528588058902,1351
31.778886237859908,1352
29.299671421496086,1353
18.93118134398229,1354
26.59562648496209,1355
25.768907358300453,1356
29.7038470024963,1357
31.593662742132707,1358
34.68688414031917,1359
22.5154130504254,1360
31.363808077739748,1361
23.982196302962247,1362
